coID,sales,inventory,StratumWS,StratumLH
2837,98921.52,146533.28,4,5
2421,66567.01,146579.72,4,5
3132,37625.57,146732.11,4,5
3354,112281.06,146861.08,4,5
3092,100109.28,146902.17,4,5
4147,126459.35,146984.31,4,5
2063,102007.55,146985.23,4,5
2578,70963.43,146995.7,4,5
2761,59149.39,147013.35,4,5
3297,68619.55,147241.38,4,5
2025,425771.85,147284.58,4,5
2975,160347.36,147338.89,4,5
1136,165621.61,147399.2,4,5
1390,167941.16,147431.65,4,5
3290,40960.11,147440.78,4,5
3156,52421.74,147579.56,4,5
3101,131040.63,147622.64,4,5
3177,80372.52,147660.79,4,5
1161,153115,147789.59,4,5
2753,31103.46,147814.81,4,5
1259,154331.46,147846.84,4,5
2888,35285.55,147897.16,4,5
1133,174720.88,147911.44,4,5
1702,149253.38,147969.67,4,5
2609,38079.19,148011.42,4,5
3137,91214.75,148096.3,4,5
2760,54566.7,148198.01,4,5
3380,76433,148312.06,4,5
2144,55958.01,148433.03,4,5
2880,59979.73,148455.91,4,5
1428,147040.88,148640.62,4,5
1434,175806.19,148652.24,4,5
4092,138132.54,148696.71,4,5
1118,148361.97,148722.14,4,5
2743,84583.71,148804.96,4,5
3118,66790.06,148883,4,5
3341,90015.92,149048.77,4,5
2391,108796.02,149117.28,4,5
2180,48181.54,149157.45,4,5
3283,71079.38,149171.91,4,5
3360,71792.76,149241.8,4,5
1132,157958.35,149362.19,4,5
1355,114714.65,149392.13,4,5
2407,80142.88,149392.41,4,5
3081,78248.41,149441.18,4,5
3160,153483.95,149446.31,4,5
2394,41960.93,149463.42,4,5
1086,153894.74,149472.05,4,5
1160,148974.52,149623.38,4,5
2437,53361.09,149690.1,4,5
3992,137034.67,150037.18,4,5
2524,27151.52,150080.04,4,5
4077,134029.13,150142.98,4,5
3334,43112.85,150176.42,4,5
2008,203203.86,150211.66,4,5
3291,70893.21,150216.14,4,5
1371,167279.28,150406.73,4,5
1310,103797.69,150423.52,4,5
822,135557.64,150489.02,4,5
2970,151424.13,150516.55,4,5
2900,43339.85,150530.57,4,5
2846,52725.01,150555.54,4,5
1577,158302.13,150624.84,4,5
1582,161660.75,150672.04,4,5
2457,142032.48,150695.91,4,5
3151,80147.93,150697.57,4,5
931,244654.5,150770.68,4,5
4467,105514.72,150967.62,4,5
1367,84576.33,151023.8,4,5
2831,56869.27,151069.55,4,5
3304,54510.44,151093.25,4,5
2413,14445.29,151116.35,4,5
1370,145557.96,151287.2,4,5
2959,58230.05,151328.4,4,5
2783,65363.51,151515.02,4,5
3374,30084.89,151527.93,4,5
1356,136345.52,151529.82,4,5
3107,99230.75,151577.2,4,5
3369,43236.99,151586.39,4,5
1796,75003.45,151594.94,4,5
1995,580111.89,151632.87,4,5
1099,174479.19,151756.18,4,5
2744,63544.39,151795.13,4,5
4126,132421.66,151939.09,4,5
3117,52358.87,152001.1,4,5
2790,72952.86,152016.26,4,5
2812,76178.28,152049.79,4,5
3174,83372,152114.41,4,5
3131,139298.6,152212.84,4,5
2453,97658.49,152383.15,4,5
3120,44275.95,152418.8,4,5
778,255492.35,152477.72,4,5
1402,171243.96,152574.67,4,5
2544,57776.23,152606.14,4,5
3998,143904.95,152626,4,5
4341,100401.54,152671.87,4,5
2491,52867.52,152730.93,4,5
1749,179919.04,152859.55,4,5
1154,172786.25,152915.48,4,5
2638,83759.9,152938.24,4,5
2514,47521.56,152945.82,4,5
1069,172656.93,152985.64,4,5
1735,170931.95,153008.8,4,5
3150,88862.95,153118.49,4,5
1932,274806.36,153123.6,4,5
1250,153440.08,153125.8,4,5
2166,66204.82,153150.52,4,5
2788,52416.92,153156.08,4,5
1068,152825.49,153230.91,4,5
1088,182636.66,153274.09,4,5
2870,67876.41,153294.57,4,5
1240,162646.6,153300.04,4,5
1412,162053.28,153325.18,4,5
1109,186309.19,153346.87,4,5
1435,150332.68,153365.38,4,5
2907,56571.48,153536.37,4,5
4005,140698.72,153675.71,4,5
2600,27001.97,153771.16,4,5
1224,195267.18,153870.51,4,5
1389,137868.01,153870.96,4,5
4023,137622.28,153871.49,4,5
2809,49944.55,153873.87,4,5
2511,62844.78,154064.42,4,5
1587,173620.4,154095,4,5
2859,61159.91,154210.46,4,5
1538,147352.53,154270.51,4,5
3119,94042.87,154273.99,4,5
2441,39787.73,154327.54,4,5
2509,68203.13,154475.01,4,5
3148,70305.85,154550.93,4,5
2111,57216.57,154579.1,4,5
2075,44132.64,154620.47,4,5
2215,69357.66,154726.42,4,5
2520,57473.51,154807.81,4,5
1854,256877.69,154880.94,4,5
2390,66834.75,155031.01,4,5
1608,154243.37,155115.61,4,5
2375,83034.1,155142.22,4,5
2155,77084.89,155178.23,4,5
2174,28315.93,155198.22,4,5
4129,134522.54,155256.38,4,5
860,187276.9,155315.17,4,5
2895,58723.64,155319.14,4,5
1801,13335.3,155454.24,4,5
1087,158534.69,155463.87,4,5
1606,150538.61,155481.65,4,5
2404,63545.43,155550.41,4,5
2925,143143.64,155722.54,4,5
1064,135073.3,155910.95,4,5
1607,169227.55,155925.87,4,5
1725,142472.62,155994.28,4,5
2961,179682.91,156007.98,4,5
2443,142014.22,156017.86,4,5
1705,192094.4,156053.03,4,5
4123,134272.93,156107.14,4,5
3152,99224.54,156124.41,4,5
1619,187556.21,156318.27,4,5
2549,40166.18,156422.8,4,5
3159,102606.58,156492.63,4,5
1715,179911.74,156497.21,4,5
1697,154621.48,156531.65,4,5
1609,157842.52,156534.08,4,5
2592,73478.35,156613.66,4,5
1153,131302.38,156686.02,4,5
1188,121552.19,156717.3,4,5
4055,142248.66,156763.16,4,5
1718,143557.49,156910.68,4,5
1493,157063.4,157003.53,4,5
1593,155017.81,157071.79,4,5
2505,43059.16,157191.14,4,5
2508,84660.3,157230.19,4,5
2885,23532.04,157413.84,4,5
2791,67096.24,157452.92,4,5
1613,147228.35,157486.57,4,5
2810,71596.17,157574.57,4,5
635,427059.3,157642.15,4,5
1346,145397.97,157749.97,4,5
4004,138777.44,157840.26,4,5
1236,147358.08,157970.99,4,5
1247,163138.63,157998.34,4,5
1300,177278.06,158003.05,4,5
1695,165116.52,158012.68,4,5
2348,298518.17,158041.3,4,5
1293,177271.49,158063.86,4,5
4139,145625.07,158093.09,4,5
1231,197394.1,158160.67,4,5
3164,56054.43,158175.61,4,5
4006,143271.2,158176.07,4,5
3299,71505.59,158248.09,4,5
4065,147106.41,158267.5,4,5
4113,142593.15,158289.69,4,5
1738,165412.13,158424.22,4,5
4102,142151.57,158440.26,4,5
1704,157042.43,158477.94,4,5
1089,154608.98,158498.04,4,5
1602,179328.26,158504.38,4,5
2152,81020.03,158533.81,4,5
1376,157951.58,158626.36,4,5
3278,46152.04,158747.34,4,5
2876,61945.28,158785.37,4,5
3121,109796.61,158792.1,4,5
1275,135310.97,158898.88,4,5
2930,144033.71,158903.8,4,5
2219,53668.84,158945.31,4,5
1408,159912.13,159005.05,4,5
1215,128231.44,159201.75,4,5
1038,160546.06,159259.44,4,5
1603,160490.07,159286.44,4,5
1422,161742.34,159319.1,4,5
1324,75230.68,159329.32,4,5
1113,134462.3,159332.95,4,5
1137,184229.33,159358.03,4,5
1437,125201.7,159408.77,4,5
1196,138313.8,159419.62,4,5
1703,169505.53,159507.83,4,5
948,274895.24,159709.1,4,5
2000,660128.96,159734.3,4,5
2477,81718.46,159834.18,4,5
2784,48453.12,159844.1,4,5
856,169886.49,159869.9,4,5
1417,168493.47,159913.99,4,5
1209,179630.98,160041.33,4,5
749,233338.43,160042.77,4,5
3300,55213.08,160078.74,4,5
1037,174843.28,160093.16,4,5
2154,87443.65,160168.07,4,5
1717,146415.43,160250.25,4,5
4141,129402.67,160273.27,4,5
718,204190.7,160277.25,4,5
2990,54985.44,160304.88,4,5
1431,143471.21,160387,4,5
2064,133370.5,160440.7,4,5
865,218649.03,160559.06,4,5
1102,161554.62,160666.47,4,5
1287,142066.77,160672.08,4,5
1617,144387.8,160751.89,4,5
1823,319346.56,160961.71,4,5
2403,105737.72,160965.65,4,5
1700,132744.93,160976.51,4,5
1616,136067.38,161001.4,4,5
1559,150067.67,161029.47,4,5
4120,132298.98,161060.4,4,5
1232,101580.8,161138.18,4,5
1556,117216.5,161222.21,4,5
1564,166596.72,161228.02,4,5
1258,150422.37,161232.46,4,5
2918,112371.11,161286.06,4,5
1260,149168.58,161372.28,4,5
1714,146235.33,161457.87,4,5
1752,145553.03,161465.26,4,5
3145,33097.95,161561.19,4,5
4096,135793.28,161891.84,4,5
1396,159624.09,162052.5,4,5
2265,331200.62,162378.96,4,5
2601,61936.56,162469.65,4,5
2557,65143.66,162489.6,4,5
1624,163841.73,162547.16,4,5
862,157652.67,162569.85,4,5
3339,72621.28,162599.82,4,5
1152,185717.69,162641.4,4,5
1176,172445.23,162681.78,4,5
1386,132875.78,162792.13,4,5
2238,28686.55,162821.7,4,5
1590,172015.78,162941.21,4,5
2307,270730.35,163122.46,4,5
1563,174732.37,163222.2,4,5
1182,177070.96,163248.81,4,5
1727,155564.17,163320.21,4,5
1098,141874.46,163450.21,4,5
1982,650271.76,163663.25,4,5
1766,143536.12,163706.03,4,5
4057,140260.4,163712.44,4,5
792,214622.2,163750.42,4,5
4068,145590.99,163801.64,4,5
1383,149039.52,163874.38,4,5
2902,68734.43,163889.61,4,5
2339,256946.98,163912.23,4,5
1719,141221.55,163922.57,4,5
1103,169188.09,164048.85,4,5
2446,81410.45,164212.83,4,5
1427,166810.63,164254.32,4,5
2663,51008.96,164307.07,4,5
1299,173944.96,164312.97,4,5
1581,166455.96,164381.96,4,5
1773,113205.43,164452.91,4,5
1510,128656.34,164457.85,4,5
1070,155702.22,164554.92,4,5
1169,139849.89,164586.3,4,5
1884,436648.79,164606.4,4,5
2184,41227.41,164809.89,4,5
1583,150047.97,164862.46,4,5
3093,64839.06,164905.54,4,5
1249,151521.11,165067.06,4,5
2732,57618.06,165244.68,4,5
1202,155135.3,165291.95,4,5
1184,136981.72,165339,4,5
2559,63812.15,165340.41,4,5
1043,150391.88,165371.83,4,5
3357,58975.24,165502.2,4,5
4138,134052.91,165587.28,4,5
1173,124505.26,165606.26,4,5
1269,143995.53,165640.96,4,5
1291,163055.12,165642.98,4,5
1233,139013.13,165656.54,4,5
1106,178863.62,165705.58,4,5
4012,146495.37,165867.77,4,5
1079,130452.42,166014.32,4,5
1429,173246.65,166044.1,4,5
4143,150396.81,166250.12,4,5
1211,145301.64,166294.07,4,5
531,995764.01,166296.48,4,5
2207,70676.57,166356.58,4,5
1765,161196.64,166417.04,4,5
2031,554317.82,166591.65,4,5
1092,176161.16,166608.17,4,5
1254,160101.02,166824.92,4,5
1846,196217.77,166940.85,4,5
1183,152882.2,166971.07,4,5
32,52384.55,167023.38,4,5
1080,129188.15,167024.7,4,5
1056,120261.91,167040.64,4,5
1400,157716.83,167210.16,4,5
788,325871.13,167211.54,4,5
4153,145846.63,167281.72,4,5
1724,133854.88,167299.45,4,5
4149,156772.99,167344.02,4,5
1643,104575.46,167405.42,4,5
1566,174485.83,167482.55,4,5
1968,478106.03,167506.26,4,5
1757,167729.13,167513.85,4,5
1755,189190.91,167570.29,4,5
1987,441630.72,167741.19,4,5
719,95087.58,167826.14,4,5
2300,76611.94,167923.02,4,5
2389,53236.47,167930.42,4,5
2236,152680.55,168076.68,4,5
1042,147833.34,168199.26,4,5
2362,216235.76,168312.72,4,5
1600,143901.18,168394.81,4,5
1397,171355.39,168405.28,4,5
1071,156035.77,168413.62,4,5
1424,164833.82,168634.04,4,5
1937,540713.32,168645.91,4,5
1090,167192.19,168726.11,4,5
3242,97153.72,168760.14,4,5
1336,125339.82,169168.45,4,5
1085,148539.89,169169.81,4,5
1253,168818.13,169217.02,4,5
1065,164851.03,169327.44,4,5
1244,140842.72,169473.25,4,5
1226,111107.35,169524.65,4,5
1769,257727.03,169580.17,4,5
1736,174480.86,169599.24,4,5
1035,150400.32,169642.46,4,5
1401,149758.66,169673.01,4,5
1210,161315.8,169878.33,4,5
2067,38261.43,169907.71,4,5
1238,161144.47,170026.48,4,5
2914,44335.64,170078.96,4,5
3180,40961.56,170084.85,4,5
2582,60969.76,170121.4,4,5
2957,29153.28,170145.33,4,5
1560,138370.11,170189.64,4,5
1205,171954.26,170274.22,4,5
1234,121110.07,170291.02,4,5
1840,181602.21,170333.24,4,5
1075,157184.88,170472.46,4,5
1657,149962.93,170549.81,4,5
1858,409384.92,170591.81,4,5
969,183883.11,170665.68,4,5
1764,180465.11,170675.31,4,5
2016,650600.76,170793.5,4,5
1610,168950.54,170888.37,4,5
1416,151390.51,171206.06,4,5
1578,163308.57,171251.03,4,5
1701,163558.27,171279.45,4,5
4132,145829.24,171352.7,4,5
1289,154538.62,171432.89,4,5
1217,202545.62,171560.1,4,5
1716,159931.22,171607.5,4,5
937,258541.53,171679.2,4,5
1279,135184.19,171686.43,4,5
1751,159133.23,171832.6,4,5
2080,64835.62,172023.1,4,5
1745,167639.9,172028.04,4,5
1761,156613.61,172044.79,4,5
1374,137883.11,172222.75,4,5
4002,147805.09,172250.36,4,5
1962,407132.36,172260.09,4,5
4100,145051.81,172268.03,4,5
1220,139256.43,172349.16,4,5
1731,158469.44,172390.03,4,5
2234,68005.9,172401.42,4,5
1572,143582.59,172563.61,4,5
2928,181257.46,172582.64,4,5
2189,34453.38,172603.46,4,5
1562,157584.74,172738.1,4,6
1785,204254.24,172907.25,4,6
1976,225493.66,172933.72,4,6
1733,166301.94,173093.53,4,6
1290,151448.39,173265.74,4,6
1271,149274.84,173305.24,4,6
1597,151962,173312.23,4,6
1094,174357.06,173432.71,4,6
1803,218774.01,173577.86,4,6
1620,162829.65,173616.93,4,6
1382,171056.82,173660.63,4,6
1754,154183.88,173773.19,4,6
2200,87557.26,173777.19,4,6
839,289995.5,173862.02,4,6
2282,196301.56,173882.23,4,6
1115,132284.47,173903.44,4,6
2017,468062.39,174224.15,4,6
1212,107675.78,174314.3,4,6
1394,160452.08,174462.12,4,6
4072,157673.48,174474.42,4,6
4074,154086.38,174577.82,4,6
1477,73165.55,174579.98,4,6
1255,150430.51,174785.25,4,6
1091,144678.84,174953.39,4,6
4155,154203.88,174982.96,4,6
1292,158487.04,174994.88,4,6
4041,150103.49,175100.83,4,6
1222,99671.98,175253.32,4,6
1737,163403.32,175265.28,4,6
2061,84192.99,175269.64,4,6
798,40379.87,175304.99,4,6
1711,176175.48,175329.73,4,6
1425,146526.97,175540.14,4,6
1411,143275.74,175652.75,4,6
1604,151948.74,175856.6,4,6
1047,188753.22,175888.85,4,6
1052,127087.6,176027.18,4,6
2169,77637.88,176153.24,4,6
1739,166428.45,176221.04,4,6
1614,157705.44,176257.8,4,6
2202,130664.67,176297.55,4,6
789,195021.76,176305,4,6
1055,145563.68,176338,4,6
1728,165781.61,176373.93,4,6
1599,153854.44,176432.46,4,6
1829,151092.04,176479.69,4,6
1574,151081.41,176516.8,4,6
1621,153682.79,176715.87,4,6
1391,153205.44,176720.43,4,6
1350,105935.65,176766.36,4,6
1879,181701.58,176767.97,4,6
1208,157369.28,176824.22,4,6
1875,359508.61,177027.05,4,6
1295,161773.12,177071.97,4,6
1838,205449.97,177081.8,4,6
1706,144802.38,177173.97,4,6
1067,180188.5,177268.2,4,6
1041,166704.21,177363.33,4,6
1819,156045.23,177638.07,4,6
1585,142459.55,177647.45,4,6
1890,170127.99,177672.84,4,6
1204,140483.96,177688.27,4,6
1101,146526.59,177769.02,4,6
574,289711.7,177822.12,4,6
1612,160745.53,177834.33,4,6
1058,143702.05,177912.6,4,6
2098,107743.44,178022.56,4,6
2170,104977.47,178087.37,4,6
1430,157281.78,178347.63,4,6
4010,161022.07,178497.72,4,6
4034,152016.48,178511.63,4,6
1059,155234.42,178612.2,4,6
1227,132600.85,178703.6,4,6
1296,169602.36,178754.62,4,6
1746,159251.77,178758.33,4,6
1228,154768.77,178853.81,4,6
1758,165625.88,178893.13,4,6
2359,16840.63,178917.92,4,6
4027,156537.54,178985.52,4,6
986,166711.55,179100.38,4,6
1902,238139.75,179163.63,4,6
1294,170596.53,179198.74,4,6
1045,146274.63,179210.61,4,6
1387,131231.34,179236.33,4,6
1323,108152.04,179253.56,4,6
1251,157546.96,179318.75,4,6
2239,105888.03,179389.94,4,6
1721,160243.14,179391.7,4,6
1062,160114.46,179493.05,4,6
1861,226775.69,179548.99,4,6
1403,151992.19,179575.78,4,6
1189,132806.11,179701.11,4,6
2134,159041.98,179711.95,4,6
1219,136026.08,179744.08,4,6
1242,134754.18,179766.85,4,6
1626,156641.28,179826.96,4,6
1415,172917.13,179885.84,4,6
1192,99784.04,179923.48,4,6
2232,106497.09,180058.24,4,6
1656,138394.45,180083.68,4,6
1730,152646.77,180203.69,4,6
1432,165750.65,180215.07,4,6
1381,152133.94,180331.23,4,6
1270,171498.07,180522.63,4,6
2271,113914.67,180676.69,4,6
1568,144200.63,180737.43,4,6
1307,89084.11,180791.85,4,6
2105,20199.48,180812.63,4,6
2363,119395.12,180855.14,4,6
1050,143333.72,180878.76,4,6
1241,149028.06,180922.24,4,6
1694,175501.46,180944.12,4,6
1252,136744.46,181052.45,4,6
1040,146577.24,181053.82,4,6
1119,158267.65,181185.81,4,6
1046,144955.44,181194.23,4,6
4052,151818.77,181197.36,4,6
2237,114082.89,181445.13,4,6
2193,106555.82,181462.08,4,6
1589,160698.87,181507.62,4,6
1175,158630.62,181508.35,4,6
1530,66638.28,181615.2,4,6
2034,783131.81,181619.32,4,6
1063,136866.66,181708.21,4,6
1060,147773.55,181806.35,4,6
505,805289.7,181828.76,4,6
1372,150253.11,181939,4,6
1262,165569.23,182026.85,4,6
4101,145531.27,182045.95,4,6
1174,90018.13,182066.04,4,6
1426,156447.87,182207.57,4,6
1273,164870.45,182209.93,4,6
4082,159434.92,182238.77,4,6
1732,169530.47,182324.39,4,6
1268,152102.22,182338.63,4,6
1399,132119.5,182424.95,4,6
4134,159153.17,182458,4,6
1277,160498.48,182639.89,4,6
2122,81455.69,182670.8,4,6
1286,114888.67,182735.83,4,6
1423,158831.14,182871.77,4,6
1044,147267.34,182927.53,4,6
1824,310031.52,182936.04,4,6
1230,116097.84,182946.51,4,6
1288,128667.57,182993.77,4,6
1193,128893.51,183055.38,4,6
1284,136060.69,183058.07,4,6
1266,143295.16,183084.36,4,6
1421,148780.69,183099.76,4,6
1272,135849.5,183115.53,4,6
1084,179905.02,183122.98,4,6
1594,142342.83,183191.95,4,6
1375,186105.58,183265.13,4,6
1225,119149.43,183366.24,4,6
1419,175614.7,183397.33,4,6
1571,165806.12,183397.36,4,6
1592,139349.94,183505.34,4,6
4111,161435.11,183555.13,4,6
1150,165866.81,183579.46,4,6
1740,145154.45,183655.6,4,6
1845,307281.18,183665.56,4,6
1756,172736.87,183785.23,4,6
1805,182002.44,183851.69,4,6
1128,157163.39,184063.8,4,6
1584,148114.03,184071.91,4,6
914,221085.06,184086.93,4,6
1722,161994.32,184135.72,4,6
799,257431.47,184152.4,4,6
2195,7494.69,184223.25,4,6
1095,171229.41,184557.48,4,6
1180,152803.41,184622.81,4,6
1187,157521.11,184650.91,4,6
1096,153868.3,184854.18,4,6
1601,142082.13,184935.28,4,6
1708,150853.89,184970.18,4,6
1039,170025.89,184997.63,4,6
1186,157290.49,185004.41,4,6
1221,143348.61,185026.5,4,6
814,303112.42,185055.26,4,6
2135,110434.86,185070.6,4,6
1709,146512.24,185156.09,4,6
1622,154327.72,185194.14,4,6
1406,144328.72,185239.44,4,6
1380,168905.06,185239.91,4,6
521,610539.96,185324.04,4,6
1734,145898.09,185341.88,4,6
1433,144245.37,185393.89,4,6
1392,140738.56,185451.32,4,6
1248,155016.74,185519.01,4,6
1078,180458.01,185687.77,4,6
1036,122156.01,185808.33,4,6
1743,150128.3,185821.4,4,6
1197,148540.01,185840.33,4,6
943,245481.95,185895.53,4,6
1256,163992.09,185920.14,4,6
1057,161159.02,185958.49,4,6
1278,155561.79,186054.29,4,6
1591,145368.14,186061.72,4,6
4073,160385.1,186064.48,4,6
1414,155300.23,186105.56,4,6
1297,160056.4,186233.37,4,6
1097,147706.7,186612.63,4,6
1185,157799.85,186781.92,4,6
1163,151185.8,186828.04,4,6
1575,177179.62,187048.69,4,6
2349,43787.97,187164.04,4,6
1105,148642.95,187184.4,4,6
1051,152644.96,187413.22,4,6
1093,144198.27,187422.73,4,6
926,257583.57,187521.81,4,6
794,141598.56,187528.47,4,6
1569,171019.37,187580,4,6
615,439384.73,187582.29,4,6
1267,136633.52,187732.19,4,6
1123,188050.5,187733.78,4,6
1579,180446.7,187958.49,4,6
4044,172402.32,187982.83,4,6
1203,131809.99,188144.25,4,6
844,253593.67,188247.9,4,6
1239,144509.12,188251.15,4,6
1034,151544.84,188323.73,4,6
2313,25808.81,188354.58,4,6
1605,188782.14,188366.97,4,6
1977,168258.78,188385.78,4,6
658,187723.14,188517.22,4,6
1712,181756.22,188665.84,4,6
1750,144023.21,188761.51,4,6
1298,150573.18,188800.03,4,6
1373,163103.51,188805.33,4,6
1245,127007.7,188869.01,4,6
2077,6763.09,189002.9,4,6
2979,175684.29,189050.49,4,6
733,53428.2,189094.66,4,6
1759,144861.41,189205.02,4,6
1257,141390.82,189262.1,4,6
1191,137253.59,189290.54,4,6
1243,159355.68,189528.63,4,6
1978,689682.37,189687.71,4,6
1076,143917.95,189758.01,4,6
1066,129888.12,189772.75,4,6
1488,88729.23,189849.41,4,6
1179,101352.34,189914.93,4,6
858,314740.11,189927.23,4,6
1261,161315.36,190170.88,4,6
1235,168896.39,190544.65,4,6
1744,151684.24,190604.92,4,6
1281,176783.92,190654.26,4,6
4070,151244.28,190669.93,4,6
2211,102329.21,190734.97,4,6
1104,152614.25,190745.46,4,6
1054,135993.34,190768.05,4,6
1760,169753.06,190892.71,4,6
1395,155883.74,191043.27,4,6
1565,146216.36,191084.14,4,6
1418,180198.03,191084.83,4,6
617,461406.05,191151.64,4,6
1274,151175.33,191204.07,4,6
1404,138803.66,191351.63,4,6
1282,138022.44,191368.45,4,6
1194,136151.43,191398.85,4,6
1707,149144.33,191590.51,4,6
2208,110877.59,191612.46,4,6
818,103142.5,191676.39,4,6
1213,109747.15,191690.16,4,6
2340,320270.39,191789.46,4,6
580,343839.31,191826.71,4,6
1784,146237.22,191836.03,4,6
1699,123094.93,191952.96,4,6
1285,157793.51,191980.99,4,6
1567,171602.21,192325.07,4,6
1384,155040.79,192351.77,4,6
1413,134649.79,192507.02,4,6
1207,162332.86,192720.93,4,6
1588,141948.6,192741.65,4,6
1558,173693.02,192745.71,4,6
4063,166410.39,192760.48,4,6
1264,148084.77,192786.16,4,6
1924,512997.87,192824.01,4,6
1200,120702.23,192825.66,4,6
1742,158238.96,193058.68,4,6
1246,177120.83,193216.44,4,6
1818,133197.4,193412.36,4,6
1611,158990.36,193774.28,4,6
1580,133362.69,193976.89,4,6
2079,92277.63,194055.04,4,6
1263,146506.88,194356.05,4,6
1198,91149.53,194403.8,4,6
1747,135020.61,194415.97,4,6
1802,125762.18,194811.26,4,6
1280,154780.02,194811.63,4,6
1073,136951.24,194898.84,4,6
2096,842.91,194922.48,4,6
1409,128325.38,195040.64,4,6
1223,113358.37,195341.83,4,6
1595,148812.9,195439.69,4,6
3994,164879.87,195441.92,4,6
2120,24132.14,195469.02,4,6
3999,160259.71,195492.94,4,6
1358,65295.28,195588.35,4,6
2321,163474.4,195985.1,4,6
1573,123636.71,196160.39,4,6
1885,140222.34,196337.21,4,6
2127,56166.89,196443.35,4,6
1393,143425.35,196704.19,4,6
1615,149219.35,196737.22,4,6
1407,130607.55,196891.16,4,6
2199,88598.87,196980.88,4,6
738,128368.67,196983.17,4,6
2033,723541.98,196999.47,4,6
1081,133561.82,197038.96,4,6
1218,108713.89,197088.95,4,6
993,276390.67,197130.19,4,6
1576,170487.36,197340.56,4,6
1177,190857.36,197466.25,4,6
1713,156916.18,197506.59,4,6
1625,121289.21,197553,4,6
4076,162822.63,197583.02,4,6
1926,612194.14,198269.36,4,6
1379,110306.16,198310.52,4,6
1170,89267.33,198436.8,4,6
1178,71108.99,198588.55,4,6
1596,161641.01,198733.35,4,6
1049,147590.48,198781.57,4,6
1166,171572.05,198955.79,4,6
2273,161131.01,198959.35,4,6
1072,159972.42,199203.89,4,6
1872,235704.2,199304.6,4,6
2351,32050.58,199330.36,4,6
1100,129029.53,199422.18,4,6
813,206408.65,199457.52,4,6
1229,112850.24,199627.07,4,6
1768,84880.68,199647.61,4,6
1931,295690.44,199960.57,4,6
1398,143645.05,199974.7,4,6
1586,145861.94,200134.44,4,6
1378,135126.44,200137.17,4,6
2367,45255.92,200171.82,4,6
1698,151109.87,200368.73,4,6
1618,148282.1,200526.1,4,6
1283,147061.78,200657.06,4,6
1871,179808.55,200846.9,4,6
1265,123426.53,200893.36,4,6
1199,131594.86,200944.96,4,6
918,221280.22,201188.97,4,6
4114,159767.21,201295.37,4,6
1533,161575.04,201378.21,4,6
824,264768.13,201425.47,4,6
1190,104074.33,201510.32,4,6
1377,146743.08,201529.4,5,6
1762,124816.41,201720.23,5,6
1451,103604.88,201773.53,5,6
927,246130.9,201929.98,5,6
1836,238170.2,202154.39,5,6
1941,390486.88,202181.59,5,6
2270,64552.11,202268.36,5,6
1082,132932.04,202428.19,5,6
1276,141486.67,202444.35,5,6
1696,157617.7,202452.98,5,6
2209,71164.92,202453.85,5,6
1726,149000.31,202622.8,5,6
1201,152726.37,202748.54,5,6
1368,111388.07,202901.09,5,6
1195,113695.68,203013.14,5,6
1687,104785.44,203051.55,5,6
2173,48042.7,203113.96,5,6
1741,144360.9,203451.06,5,6
1723,129141.5,203665.47,5,6
2097,158134.55,203987.74,5,6
1077,155630.44,204028.76,5,6
1083,163227.02,204047.83,5,6
1811,306690.28,204056.03,5,6
1804,78134.31,204056.34,5,6
645,419695.1,204488.46,5,6
1129,188942.36,204532.72,5,6
633,343168.26,204671.22,5,6
1388,134829.34,204968.82,5,6
2091,114504.76,205769.9,5,6
1420,153323.05,206304.71,5,6
1991,298824.67,206310.48,5,6
1623,132966.24,206431.15,5,6
1351,145218.88,206454.3,5,6
936,250045.02,206711.68,5,6
1851,366747.72,206785.65,5,6
1048,136125.18,206808.8,5,6
739,303924.79,207036.85,5,6
1853,111172.25,207164.66,5,6
1958,199576.22,207305.86,5,6
2150,119178.95,207427.36,5,6
859,225953.92,207433.36,5,6
2113,41084.93,207951.02,5,6
1165,106653.31,208220.22,5,6
1986,387283.6,208455.29,5,6
2329,218203.97,208458.55,5,6
1385,146841.8,208566.74,5,6
2218,13488.62,208756.49,5,6
1844,79753.68,209171.97,5,6
1561,136147.87,209253.91,5,6
1468,133718.48,209917.04,5,6
841,248747.1,209992.54,5,6
1328,169972.33,210020.11,5,6
2156,106413.38,210061.57,5,6
1710,129788.81,210227.98,5,6
1847,265904.42,210298.71,5,6
577,109267.64,210353.36,5,6
2032,148014.8,210358.09,5,6
1053,132943.95,210645.96,5,6
1545,92704.01,210851.69,5,6
2303,250013.41,211285.37,5,6
1985,392117.07,211691.71,5,6
781,245346.88,211724.05,5,6
2306,69303.53,211745,5,6
920,245766.82,211989.84,5,6
4048,167627.58,212295.23,5,6
2198,71877.65,212356.93,5,6
2006,206201.62,212477.65,5,6
4014,169226.11,212790.63,5,6
2356,84570.63,212859.69,5,6
2224,69696.4,212882.06,5,6
1171,109082.15,212910.97,5,6
1410,134341.16,212991.45,5,6
1168,86989.94,213315.62,5,6
1216,140341.61,213549.62,5,6
845,239932.73,213605.13,5,6
2151,142666.68,213685.55,5,6
916,255594.49,214296.7,5,6
4097,175608.04,214333.78,5,6
4009,178832.39,214925.15,5,6
2217,74786.15,215012.01,5,6
2176,22083.65,215104.41,5,6
4017,177583.89,215250.28,5,6
1843,108319.34,215298.26,5,6
